,District,Link,Price,Rooms,Totsp,Livesp,Kitsp,floor,number of floors,MetrDist,Walk,New,Brick,Balkon,DistCenter
3591,ﬁ¬¿Œ,150451912,5650000.0,2.0,60.3,32.0,15.9,19.0,25.0,0.0,0.0,0.0,0.0,1.0,20.570106387052146
3592,ﬁ¬¿Œ,149807791,5650000.0,1.0,41.0,20.0,10.0,9.0,10.0,15.0,1.0,0.0,0.0,1.0,14.263290478786875
3593,ﬁ¬¿Œ,150423764,5660000.0,1.0,37.6,19.0,8.5,16.0,16.0,25.0,1.0,0.0,0.0,1.0,13.757589250838494
3594,ﬁ¬¿Œ,149036552,5662209.0,2.0,41.9,22.3,9.7,2.0,9.0,20.0,1.0,1.0,1.0,0.0,13.148355498782212
3595,ﬁ¬¿Œ,147997853,5681825.0,1.0,39.8,17.2,11.8,6.0,6.0,20.0,1.0,1.0,1.0,0.0,13.148355498782212
3596,ﬁ¬¿Œ,148938995,5699350.0,2.0,62.7,31.7,13.8,2.0,25.0,15.0,0.0,1.0,0.0,1.0,20.717552179229465
3597,ﬁ¬¿Œ,149330071,5700000.0,1.0,35.0,16.8,8.6,4.0,5.0,5.0,1.0,0.0,1.0,1.0,8.625248963778747
3598,ﬁ¬¿Œ,150753940,5700000.0,1.0,39.0,21.0,8.9,4.0,12.0,5.0,1.0,0.0,0.0,1.0,15.285990118253624
3599,ﬁ¬¿Œ,150154347,5700000.0,2.0,38.0,26.0,7.0,7.0,12.0,6.0,1.0,0.0,0.0,1.0,11.981626818553123
3600,ﬁ¬¿Œ,150987673,5700000.0,2.0,45.0,45.0,0.0,3.0,5.0,20.0,1.0,0.0,1.0,1.0,9.359444272612615
3601,ﬁ¬¿Œ,149403909,5700000.0,1.0,40.0,19.0,10.0,16.0,22.0,0.0,0.0,0.0,1.0,1.0,19.44608647087023
3602,ﬁ¬¿Œ,149928717,5700000.0,1.0,33.0,19.0,6.0,7.0,9.0,10.0,1.0,0.0,0.0,1.0,9.047797814920617
3603,ﬁ¬¿Œ,150967836,5700000.0,1.0,34.0,19.0,9.0,3.0,21.0,10.0,0.0,0.0,0.0,1.0,10.614560922301104
3604,ﬁ¬¿Œ,149901291,5700000.0,2.0,46.4,28.9,6.0,5.0,5.0,15.0,1.0,0.0,0.0,1.0,11.471927615859627
3605,ﬁ¬¿Œ,147311767,5700000.0,1.0,32.0,19.0,6.0,8.0,9.0,15.0,1.0,0.0,1.0,1.0,12.154638456419528
3606,ﬁ¬¿Œ,49299536,5700000.0,2.0,44.0,29.0,6.0,4.0,5.0,7.0,1.0,0.0,0.0,1.0,10.313777405274479
3607,ﬁ¬¿Œ,150188576,5700000.0,2.0,45.1,30.4,5.5,3.0,5.0,9.0,1.0,0.0,0.0,1.0,10.627387759438529
3608,ﬁ¬¿Œ,150464803,5700000.0,1.0,36.0,15.0,10.5,4.0,10.0,29.0,1.0,0.0,0.0,1.0,14.294633827867422
3609,ﬁ¬¿Œ,151057643,5700000.0,2.0,45.0,29.0,6.7,2.0,12.0,0.0,0.0,0.0,0.0,0.0,14.050334061181447
3610,ﬁ¬¿Œ,148938387,5715266.0,2.0,41.4,27.6,5.3,23.0,25.0,20.0,1.0,1.0,1.0,0.0,13.148355498782212
3611,ﬁ¬¿Œ,44888999,5716500.0,1.0,31.0,31.0,0.0,2.0,28.0,3.0,1.0,1.0,1.0,0.0,4.99581768244611
3612,ﬁ¬¿Œ,149606182,3899000.0,1.0,37.0,19.0,8.0,13.0,17.0,12.0,0.0,1.0,0.0,1.0,20.874778993135617
3613,ﬁ¬¿Œ,148938323,5405810.0,2.0,39.1,27.6,5.3,25.0,25.0,20.0,1.0,1.0,1.0,0.0,13.148355498782212
3614,ﬁ¬¿Œ,148747824,5239500.0,2.0,50.0,27.7,9.8,8.0,17.0,20.0,1.0,1.0,0.0,1.0,20.874778993135617
3615,ﬁ¬¿Œ,150024198,5723000.0,2.0,51.8,0.0,0.0,4.0,17.0,11.0,0.0,1.0,0.0,1.0,20.52018169605432
3616,ﬁ¬¿Œ,151031424,5723200.0,2.0,58.4,0.0,0.0,2.0,17.0,15.0,0.0,1.0,0.0,1.0,20.727963091780484
3617,ﬁ¬¿Œ,150024200,5727762.0,2.0,51.7,0.0,0.0,3.0,17.0,11.0,0.0,1.0,0.0,1.0,20.52018169605432
3618,ﬁ¬¿Œ,150331414,5740000.0,2.0,45.2,31.1,6.0,2.0,5.0,7.0,1.0,0.0,0.0,1.0,11.19029395171589
3619,ﬁ¬¿Œ,151111873,5743194.0,2.0,62.1,0.0,0.0,10.0,17.0,15.0,0.0,1.0,0.0,1.0,20.727963091780484
3620,ﬁ¬¿Œ,147997916,5748126.0,1.0,42.0,17.2,11.8,4.0,6.0,20.0,1.0,1.0,1.0,0.0,13.148355498782212
3621,ﬁ¬¿Œ,50509806,5750000.0,1.0,40.0,20.0,10.0,21.0,22.0,10.0,0.0,0.0,0.0,1.0,19.504273064145146
3622,ﬁ¬¿Œ,49784644,5750000.0,2.0,59.9,36.8,8.7,4.0,17.0,0.0,0.0,1.0,0.0,1.0,20.65296218079756
3623,ﬁ¬¿Œ,147505934,5750000.0,2.0,38.0,24.0,8.0,7.0,9.0,17.0,1.0,0.0,0.0,1.0,11.707518086581555
3624,ﬁ¬¿Œ,147606173,5750000.0,2.0,45.0,32.0,6.0,3.0,9.0,7.0,1.0,0.0,0.0,1.0,10.673943453123485
3625,ﬁ¬¿Œ,148938481,5764325.0,1.0,44.6,20.7,13.5,18.0,25.0,20.0,1.0,1.0,1.0,0.0,13.148355498782212
3626,ﬁ¬¿Œ,150469694,5766136.0,2.0,60.7,0.0,0.0,2.0,17.0,15.0,0.0,1.0,0.0,1.0,20.557596157920088
3627,ﬁ¬¿Œ,148928200,5769250.0,2.0,62.1,32.0,12.9,7.0,17.0,0.0,0.0,1.0,0.0,1.0,20.760982946234805
3628,ﬁ¬¿Œ,149390183,5770000.0,2.0,57.7,36.8,9.0,11.0,17.0,20.0,0.0,0.0,0.0,1.0,20.65626738421528
3629,ﬁ¬¿Œ,150685019,5771500.0,2.0,59.5,31.9,15.9,24.0,25.0,20.0,0.0,1.0,0.0,1.0,20.331930361496365
3630,ﬁ¬¿Œ,150685133,5771600.0,2.0,61.4,32.9,12.9,7.0,17.0,20.0,0.0,1.0,0.0,1.0,20.717552179229465
3631,ﬁ¬¿Œ,150366088,5775000.0,2.0,57.5,0.0,0.0,4.0,17.0,11.0,0.0,1.0,0.0,1.0,20.595395560314824
3632,ﬁ¬¿Œ,150024345,5785000.0,2.0,57.6,0.0,0.0,15.0,17.0,11.0,0.0,1.0,0.0,1.0,20.595395560314824
3633,ﬁ¬¿Œ,150432483,5795000.0,2.0,57.7,0.0,0.0,15.0,17.0,11.0,0.0,1.0,0.0,1.0,20.595395560314824
3634,ﬁ¬¿Œ,148329535,5795000.0,2.0,57.7,36.8,8.7,12.0,17.0,20.0,0.0,1.0,0.0,1.0,20.07005938166331
3635,ﬁ¬¿Œ,149880998,5800000.0,2.0,40.0,24.0,6.0,7.0,12.0,12.0,1.0,0.0,0.0,1.0,12.03861855852321
3636,ﬁ¬¿Œ,150787104,5800000.0,2.0,37.0,24.0,5.7,8.0,9.0,13.0,1.0,0.0,1.0,1.0,9.541640587284554
3637,ﬁ¬¿Œ,146164044,5800000.0,2.0,41.5,26.5,5.5,3.0,5.0,6.0,1.0,0.0,0.0,1.0,10.752619638238919
3638,ﬁ¬¿Œ,20508893,5800000.0,1.0,35.8,14.3,9.3,2.0,17.0,13.0,1.0,0.0,0.0,0.0,9.598655578537993
3639,ﬁ¬¿Œ,149455302,5800000.0,1.0,33.0,18.0,7.0,7.0,9.0,10.0,1.0,0.0,0.0,0.0,11.864033213536835
3640,ﬁ¬¿Œ,150469794,5365986.0,2.0,58.0,0.0,0.0,2.0,25.0,15.0,0.0,1.0,0.0,1.0,20.874786818132478
3641,ﬁ¬¿Œ,149428467,5150000.0,1.0,35.0,20.0,10.0,6.0,12.0,15.0,1.0,0.0,0.0,1.0,12.03861855852321
3642,ﬁ¬¿Œ,151051133,6932200.0,2.0,50.6,18.0,10.0,2.0,17.0,33.0,0.0,1.0,0.0,1.0,8.446625234198043
3643,ﬁ¬¿Œ,149417804,5800000.0,1.0,37.0,18.0,7.0,8.0,12.0,6.0,1.0,0.0,0.0,1.0,12.750323105518358
3644,ﬁ¬¿Œ,49229776,5800000.0,1.0,38.5,19.0,8.0,17.0,17.0,10.0,1.0,0.0,0.0,1.0,13.341574562769498
3645,ﬁ¬¿Œ,148470883,5800000.0,2.0,44.0,28.0,7.0,7.0,9.0,5.0,0.0,0.0,0.0,1.0,9.271375586547055
3646,ﬁ¬¿Œ,149946038,5800000.0,2.0,59.5,32.0,16.0,18.0,22.0,0.0,0.0,0.0,0.0,1.0,19.768372021508352
3647,ﬁ¬¿Œ,148521048,5800000.0,2.0,45.0,30.0,6.0,5.0,5.0,12.0,1.0,0.0,0.0,1.0,10.306330199221666
3648,ﬁ¬¿Œ,149610244,5800000.0,1.0,38.0,19.0,9.0,1.0,17.0,4.0,1.0,0.0,0.0,0.0,6.942004812428897
3649,ﬁ¬¿Œ,150923182,5800000.0,1.0,37.4,19.3,10.0,2.0,16.0,8.0,0.0,0.0,0.0,1.0,9.94840140653058
3650,ﬁ¬¿Œ,50125480,5800000.0,1.0,39.0,21.0,8.6,2.0,12.0,7.0,0.0,0.0,0.0,1.0,13.147948907556126
3651,ﬁ¬¿Œ,149550321,5800000.0,2.0,42.0,27.0,6.0,2.0,5.0,10.0,0.0,0.0,0.0,1.0,7.973658192684861
3652,ﬁ¬¿Œ,150114385,5800000.0,1.0,40.0,20.0,12.0,1.0,17.0,10.0,1.0,0.0,0.0,0.0,12.428391835954303
3653,ﬁ¬¿Œ,147907949,5800000.0,1.0,38.4,20.7,9.0,9.0,14.0,15.0,1.0,0.0,0.0,1.0,14.190673046197391
3654,ﬁ¬¿Œ,148278194,5800000.0,2.0,38.0,23.0,7.9,7.0,9.0,12.0,1.0,0.0,0.0,1.0,11.90796854374513
3655,ﬁ¬¿Œ,151051984,5833823.0,1.0,44.6,0.0,0.0,23.0,32.0,4.0,0.0,1.0,1.0,1.0,12.889269501723769
3656,ﬁ¬¿Œ,148928638,5836500.0,2.0,59.0,31.9,15.9,16.0,25.0,0.0,0.0,0.0,0.0,1.0,20.557596157920088
3657,ﬁ¬¿Œ,148954332,5846350.0,2.0,59.1,31.9,15.9,15.0,25.0,0.0,0.0,0.0,0.0,1.0,20.570106387052146
3658,ﬁ¬¿Œ,151081696,5850000.0,1.0,38.0,19.0,8.6,9.0,17.0,5.0,1.0,0.0,0.0,1.0,13.748304035928458
3659,ﬁ¬¿Œ,150751021,5850000.0,1.0,39.0,20.0,10.0,15.0,17.0,4.0,1.0,0.0,0.0,1.0,15.736744795026565
3660,ﬁ¬¿Œ,148951728,5856200.0,2.0,59.2,31.9,15.9,12.0,25.0,0.0,0.0,0.0,0.0,1.0,20.570106387052146
3661,ﬁ¬¿Œ,151064292,5879088.0,1.0,37.2,0.0,0.0,2.0,9.0,6.0,0.0,1.0,0.0,1.0,8.002882279176593
3662,ﬁ¬¿Œ,150469780,5881219.0,2.0,63.6,0.0,0.0,11.0,25.0,15.0,0.0,1.0,0.0,1.0,20.874786818132478
3663,ﬁ¬¿Œ,148931681,5885750.0,2.0,59.5,31.9,15.9,23.0,25.0,0.0,0.0,0.0,0.0,1.0,20.595395560314824
3664,ﬁ¬¿Œ,151071988,5890000.0,2.0,52.0,30.5,9.6,7.0,17.0,15.0,0.0,0.0,0.0,1.0,19.836212635115412
3665,ﬁ¬¿Œ,150618466,5895000.0,2.0,52.0,30.5,9.6,7.0,17.0,13.0,0.0,0.0,0.0,1.0,19.836212635115412
3666,ﬁ¬¿Œ,148946900,5895600.0,2.0,59.6,31.9,15.9,17.0,25.0,0.0,0.0,0.0,0.0,1.0,20.595395560314824
3667,ﬁ¬¿Œ,151138032,5900000.0,2.0,55.0,32.0,11.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,20.906376296214027
3668,ﬁ¬¿Œ,149578993,5674200.0,1.0,38.6,33.1,0.0,6.0,14.0,14.0,1.0,0.0,0.0,1.0,12.321684203933932
3669,ﬁ¬¿Œ,137867997,10587750.0,2.0,74.0,74.0,0.0,2.0,28.0,3.0,1.0,1.0,1.0,0.0,4.99581768244611
3670,ﬁ¬¿Œ,49784869,5700000.0,2.0,57.6,36.8,9.0,5.0,17.0,0.0,0.0,1.0,0.0,1.0,20.65296218079756
3671,ﬁ¬¿Œ,151066824,5900000.0,2.0,52.0,32.0,10.0,8.0,17.0,5.0,0.0,0.0,0.0,1.0,20.411180284327656
3672,ﬁ¬¿Œ,150177139,5900000.0,1.0,39.5,20.0,9.0,4.0,17.0,13.0,1.0,0.0,0.0,1.0,14.194183240686991
3673,ﬁ¬¿Œ,138978522,5900000.0,2.0,45.0,30.0,6.0,3.0,5.0,15.0,1.0,0.0,0.0,1.0,11.826385165837706
3674,ﬁ¬¿Œ,150322154,5900000.0,2.0,38.0,22.0,10.0,1.0,12.0,10.0,1.0,0.0,0.0,0.0,9.685900066975504
3675,ﬁ¬¿Œ,151126383,5900000.0,2.0,45.0,28.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,13.493345109665292
3676,ﬁ¬¿Œ,150382555,5900000.0,1.0,40.0,20.0,9.0,9.0,12.0,9.0,1.0,0.0,0.0,1.0,16.910968652555212
3677,ﬁ¬¿Œ,149603550,5900000.0,1.0,40.0,20.0,12.0,1.0,17.0,10.0,1.0,0.0,0.0,0.0,12.428391835954303
3678,ﬁ¬¿Œ,149814490,5900000.0,2.0,52.0,31.0,9.0,9.0,17.0,15.0,0.0,0.0,0.0,1.0,20.19549962365386
3679,ﬁ¬¿Œ,150843487,5905890.0,2.0,46.7,14.9,19.7,12.0,17.0,4.0,0.0,1.0,1.0,1.0,13.432019395517155
3680,ﬁ¬¿Œ,151051421,5909734.0,1.0,42.3,0.0,0.0,24.0,25.0,4.0,0.0,1.0,1.0,1.0,12.889269501723769
3681,ﬁ¬¿Œ,148659160,5914800.0,2.0,63.6,32.3,13.8,19.0,25.0,15.0,0.0,1.0,0.0,1.0,20.874786818132478
3682,ﬁ¬¿Œ,151051436,5928160.0,1.0,39.5,18.0,11.0,16.0,24.0,33.0,0.0,1.0,0.0,1.0,8.446625234198043
3683,ﬁ¬¿Œ,151031419,5929000.0,2.0,60.5,0.0,0.0,2.0,17.0,15.0,0.0,1.0,0.0,1.0,20.727963091780484
3684,ﬁ¬¿Œ,150685117,5933200.0,2.0,65.2,33.7,13.8,21.0,25.0,20.0,0.0,1.0,0.0,1.0,20.749483205618382
3685,ﬁ¬¿Œ,149559784,5944850.0,2.0,60.1,31.8,10.6,10.0,25.0,0.0,0.0,0.0,0.0,1.0,20.66882699211136
3686,ﬁ¬¿Œ,148685727,5945000.0,2.0,64.0,33.7,12.9,5.0,17.0,0.0,0.0,1.0,0.0,1.0,20.760982946234805
3687,ﬁ¬¿Œ,149996264,5950000.0,1.0,40.0,20.0,9.0,4.0,10.0,8.0,1.0,0.0,0.0,1.0,16.212283700313275
3688,ﬁ¬¿Œ,151069990,5950000.0,2.0,52.0,31.0,10.0,9.0,17.0,0.0,0.0,0.0,0.0,1.0,20.34851005425902
3689,ﬁ¬¿Œ,149390326,5950000.0,2.0,59.5,31.9,15.9,12.0,25.0,20.0,0.0,0.0,0.0,1.0,20.595395560314824
3690,ﬁ¬¿Œ,150977763,5950000.0,2.0,45.2,31.1,5.3,4.0,5.0,5.0,1.0,0.0,0.0,1.0,11.302701804171969
3691,ﬁ¬¿Œ,150138887,5950000.0,2.0,51.0,30.0,8.5,8.0,19.0,0.0,0.0,0.0,0.0,1.0,20.11490277559651
3692,ﬁ¬¿Œ,151033682,5950000.0,1.0,35.0,19.0,10.0,8.0,16.0,5.0,1.0,0.0,0.0,1.0,17.017810095459556
3693,ﬁ¬¿Œ,149369454,5952000.0,2.0,64.0,33.7,12.9,5.0,17.0,15.0,0.0,1.0,0.0,1.0,20.717552179229465
3694,ﬁ¬¿Œ,151130027,5970995.0,1.0,33.8,14.8,9.0,3.0,23.0,5.0,1.0,1.0,1.0,1.0,5.530573180429129
3695,ﬁ¬¿Œ,140865629,5990000.0,1.0,39.0,20.0,9.0,1.0,17.0,5.0,1.0,0.0,0.0,0.0,13.155424369293947
3696,ﬁ¬¿Œ,150474916,5500000.0,1.0,36.8,19.1,7.0,12.0,17.0,12.0,1.0,0.0,1.0,1.0,14.147791723902316
3697,ﬁ¬¿Œ,151138404,7950000.0,2.0,52.0,7.3,8.3,3.0,5.0,0.0,0.0,0.0,0.0,1.0,11.790080696571627
3698,ﬁ¬¿Œ,149620266,7000000.0,2.0,52.1,30.4,8.6,11.0,14.0,15.0,1.0,0.0,0.0,1.0,12.34198014554896
3699,ﬁ¬¿Œ,50386666,5990000.0,1.0,42.0,19.0,11.0,12.0,21.0,7.0,0.0,0.0,0.0,1.0,14.162931985506987
3700,ﬁ¬¿Œ,151052873,5990000.0,2.0,40.0,25.0,7.0,3.0,9.0,10.0,1.0,0.0,1.0,1.0,9.455635319879434
3701,ﬁ¬¿Œ,149943708,5990000.0,2.0,52.1,30.0,9.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0,9.808924446188117
3702,ﬁ¬¿Œ,150179616,5999000.0,1.0,34.5,19.6,9.6,4.0,12.0,7.0,1.0,0.0,0.0,1.0,9.756752517860807
3703,ﬁ¬¿Œ,151076268,6000000.0,1.0,39.0,18.0,8.0,15.0,17.0,14.0,1.0,0.0,0.0,1.0,12.922893619389084
3704,ﬁ¬¿Œ,150157523,6000000.0,2.0,45.0,29.0,6.0,2.0,5.0,10.0,1.0,0.0,0.0,1.0,11.01488362296572
3705,ﬁ¬¿Œ,148751319,6000000.0,2.0,45.0,32.0,6.0,2.0,5.0,10.0,1.0,0.0,1.0,1.0,11.000048294345394
3706,ﬁ¬¿Œ,143874103,6000000.0,1.0,38.0,19.0,8.0,3.0,12.0,13.0,1.0,0.0,0.0,1.0,14.367636674607434
3707,ﬁ¬¿Œ,150766686,6000000.0,2.0,45.0,34.0,6.0,3.0,5.0,12.0,0.0,0.0,0.0,1.0,11.804703261829236
3708,ﬁ¬¿Œ,149008438,6000000.0,2.0,44.0,28.0,6.0,4.0,9.0,5.0,0.0,0.0,1.0,1.0,13.22771300599695
3709,ﬁ¬¿Œ,150958319,6000000.0,1.0,40.0,19.0,9.0,6.0,10.0,3.0,1.0,0.0,0.0,1.0,16.90717771827341
3710,ﬁ¬¿Œ,150278649,6000000.0,2.0,45.0,30.0,5.5,2.0,5.0,5.0,0.0,0.0,0.0,1.0,8.186068639828427
3711,ﬁ¬¿Œ,15873616,6000000.0,1.0,38.2,19.0,8.6,2.0,10.0,7.0,1.0,0.0,0.0,0.0,14.268938457462044
3712,ﬁ¬¿Œ,150717189,6000000.0,2.0,55.0,31.0,10.0,2.0,17.0,12.0,0.0,0.0,0.0,1.0,20.411180284327656
3713,ﬁ¬¿Œ,148248868,6000000.0,2.0,52.0,31.0,0.0,11.0,17.0,15.0,0.0,0.0,0.0,1.0,20.12610607810599
3714,ﬁ¬¿Œ,150716679,6000000.0,1.0,31.5,21.5,6.0,2.0,9.0,13.0,1.0,0.0,0.0,0.0,4.271570084907911
3715,ﬁ¬¿Œ,151078164,6000000.0,1.0,38.0,19.0,8.0,6.0,17.0,10.0,1.0,0.0,0.0,1.0,9.894630965663248
3716,ﬁ¬¿Œ,150823939,6000000.0,1.0,40.0,20.0,9.0,17.0,17.0,15.0,0.0,0.0,0.0,1.0,20.299108102424064
3717,ﬁ¬¿Œ,150232275,6000000.0,1.0,43.4,20.7,11.2,11.0,14.0,16.0,1.0,0.0,0.0,1.0,9.253033083796714
3718,ﬁ¬¿Œ,148920342,6019000.0,2.0,64.8,33.7,13.8,3.0,25.0,0.0,0.0,1.0,0.0,1.0,20.717552179229465
3719,ﬁ¬¿Œ,151049705,6035658.0,1.0,33.3,18.0,8.0,5.0,9.0,9.0,0.0,1.0,1.0,1.0,7.975343544580913
3720,ﬁ¬¿Œ,148938382,6036278.0,2.0,44.7,23.0,9.6,24.0,25.0,20.0,1.0,1.0,1.0,0.0,13.148355498782212
3721,ﬁ¬¿Œ,150352455,6047500.0,1.0,30.0,30.0,0.0,2.0,28.0,3.0,1.0,1.0,1.0,0.0,4.99581768244611
3722,ﬁ¬¿Œ,149920002,6050000.0,1.0,39.0,19.0,8.0,11.0,14.0,12.0,1.0,0.0,0.0,1.0,14.474906154665556
3723,ﬁ¬¿Œ,148794152,6060600.0,2.0,63.2,32.3,12.9,5.0,17.0,0.0,0.0,1.0,0.0,1.0,20.874778993135617
3724,ﬁ¬¿Œ,151051133,6932200.0,2.0,50.6,18.0,10.0,2.0,17.0,33.0,0.0,1.0,0.0,1.0,8.446625234198043
3725,ﬁ¬¿Œ,149578865,5630100.0,1.0,38.3,33.1,0.0,4.0,16.0,14.0,1.0,0.0,0.0,1.0,12.321684203933932
3726,ﬁ¬¿Œ,150429158,6400000.0,2.0,64.0,32.6,13.0,5.0,17.0,10.0,0.0,0.0,0.0,1.0,20.34851005425902
3727,ﬁ¬¿Œ,148658811,6063600.0,2.0,65.2,33.7,13.8,8.0,25.0,15.0,0.0,1.0,0.0,1.0,20.874786818132478
3728,ﬁ¬¿Œ,147997904,6067117.0,2.0,41.4,27.6,5.3,21.0,25.0,20.0,1.0,1.0,1.0,0.0,13.148355498782212
3729,ﬁ¬¿Œ,150870615,6100000.0,2.0,55.0,31.0,10.0,6.0,17.0,10.0,0.0,0.0,0.0,1.0,20.34851005425902
3730,ﬁ¬¿Œ,150870696,6100000.0,2.0,55.0,30.0,10.0,7.0,17.0,12.0,0.0,0.0,0.0,1.0,19.836212635115412
3731,ﬁ¬¿Œ,142811128,6100000.0,2.0,44.0,29.0,6.0,1.0,9.0,11.0,1.0,0.0,0.0,0.0,9.306484313630495
3732,ﬁ¬¿Œ,49394709,6100000.0,2.0,63.4,32.0,14.0,9.0,25.0,0.0,0.0,1.0,0.0,1.0,20.570106387052146
3733,ﬁ¬¿Œ,149759333,6100000.0,2.0,45.0,28.0,6.0,4.0,5.0,10.0,1.0,0.0,0.0,1.0,10.061143569521082
3734,ﬁ¬¿Œ,150948738,6100000.0,2.0,64.0,33.7,13.0,11.0,17.0,10.0,0.0,1.0,0.0,1.0,20.599395678026376
3735,ﬁ¬¿Œ,151012801,6100000.0,2.0,42.0,28.0,6.0,3.0,5.0,7.0,1.0,0.0,1.0,1.0,10.93559412840397
3736,ﬁ¬¿Œ,150418434,6100000.0,1.0,34.0,10.0,19.0,6.0,12.0,16.0,1.0,0.0,0.0,1.0,5.940171315074352
3737,ﬁ¬¿Œ,151082213,6100000.0,2.0,46.0,31.0,6.5,1.0,5.0,24.0,1.0,0.0,0.0,0.0,12.085230998531028
3738,ﬁ¬¿Œ,150843187,6120128.0,2.0,50.3,24.8,10.6,2.0,17.0,4.0,0.0,1.0,1.0,1.0,13.432019395517155
3739,ﬁ¬¿Œ,147404592,6130000.0,1.0,38.0,19.0,8.0,11.0,17.0,15.0,1.0,0.0,0.0,1.0,14.163457152150315
3740,ﬁ¬¿Œ,150685081,6130400.0,2.0,63.2,32.3,12.9,5.0,17.0,20.0,0.0,1.0,0.0,1.0,20.874778993135617
3741,ﬁ¬¿Œ,148658206,6137000.0,2.0,72.2,40.9,13.8,22.0,25.0,15.0,0.0,1.0,0.0,1.0,20.874786818132478
3742,ﬁ¬¿Œ,150054619,6150000.0,2.0,46.0,33.0,6.0,2.0,5.0,9.0,1.0,0.0,0.0,1.0,10.964582179969177
3743,ﬁ¬¿Œ,150892456,6150000.0,2.0,42.4,31.0,5.8,4.0,9.0,15.0,1.0,0.0,0.0,1.0,10.613305114497487
3744,ﬁ¬¿Œ,150910123,6150000.0,2.0,54.1,30.0,9.0,8.0,17.0,13.0,0.0,0.0,0.0,1.0,19.569788480042735
3745,ﬁ¬¿Œ,148595639,6150000.0,1.0,34.0,20.0,10.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,13.344668514921267
3746,ﬁ¬¿Œ,148928937,6161550.0,2.0,62.3,32.2,13.8,15.0,25.0,0.0,0.0,0.0,0.0,1.0,20.557596157920088
3747,ﬁ¬¿Œ,148902556,6171400.0,2.0,62.4,33.7,10.6,4.0,17.0,0.0,0.0,0.0,0.0,1.0,20.66882699211136
3748,ﬁ¬¿Œ,148976707,6171400.0,2.0,62.4,33.7,10.6,3.0,17.0,0.0,0.0,0.0,0.0,1.0,20.66882699211136
3749,ﬁ¬¿Œ,148950057,6181250.0,2.0,62.5,32.2,13.8,16.0,25.0,0.0,0.0,0.0,0.0,1.0,20.570106387052146
3750,ﬁ¬¿Œ,151050135,6188544.0,1.0,38.4,0.0,0.0,7.0,9.0,6.0,0.0,1.0,0.0,1.0,8.002882279176593
3751,ﬁ¬¿Œ,150863029,6190000.0,1.0,35.0,10.0,10.0,6.0,12.0,10.0,1.0,0.0,0.0,0.0,13.486972286710783
3752,ﬁ¬¿Œ,150952361,4250000.0,1.0,37.0,19.0,9.0,11.0,16.0,0.0,0.0,0.0,0.0,1.0,17.66970202771842
3753,ﬁ¬¿Œ,149922792,6000000.0,2.0,46.1,30.8,5.4,4.0,5.0,14.0,1.0,0.0,0.0,1.0,11.288851921081783
3754,ﬁ¬¿Œ,150843223,3358428.0,1.0,23.4,13.1,0.0,3.0,17.0,4.0,0.0,1.0,1.0,1.0,13.432019395517155
3755,ﬁ¬¿Œ,150895580,6190000.0,2.0,50.4,29.0,9.0,10.0,16.0,15.0,0.0,0.0,0.0,1.0,17.79177277085722
3756,ﬁ¬¿Œ,150843348,6194079.0,2.0,46.2,24.5,9.9,8.0,17.0,4.0,0.0,1.0,1.0,1.0,13.432019395517155
3757,ﬁ¬¿Œ,148329542,6194380.0,2.0,64.9,33.2,12.9,25.0,25.0,20.0,0.0,1.0,0.0,1.0,20.07005938166331
3758,ﬁ¬¿Œ,151129996,6198203.0,1.0,35.9,15.4,9.5,19.0,23.0,5.0,1.0,1.0,1.0,1.0,5.530573180429129
3759,ﬁ¬¿Œ,151004087,6200000.0,2.0,54.0,32.0,9.0,10.0,17.0,10.0,0.0,0.0,0.0,1.0,19.33913977763551
3760,ﬁ¬¿Œ,151005814,6200000.0,2.0,54.0,32.0,9.0,12.0,17.0,0.0,0.0,0.0,0.0,1.0,19.37801360993965
3761,ﬁ¬¿Œ,147280459,6200000.0,2.0,36.0,22.0,7.0,7.0,9.0,15.0,0.0,0.0,0.0,1.0,5.668263588060351
3762,ﬁ¬¿Œ,150126929,6200000.0,2.0,54.0,30.0,10.0,7.0,17.0,11.0,0.0,0.0,0.0,1.0,19.611800577823885
3763,ﬁ¬¿Œ,148477582,6200000.0,2.0,42.0,27.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,8.419234377855018
3764,ﬁ¬¿Œ,149513848,6200000.0,2.0,44.6,31.1,5.3,1.0,5.0,26.0,1.0,0.0,0.0,0.0,12.175567639230124
3765,ﬁ¬¿Œ,149675812,6200000.0,2.0,55.0,31.0,9.0,10.0,14.0,15.0,0.0,0.0,0.0,1.0,20.906376296214027
3766,ﬁ¬¿Œ,149546357,6200000.0,2.0,52.4,28.0,10.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0,19.836212635115412
3767,ﬁ¬¿Œ,149611555,6200000.0,1.0,39.6,21.3,8.5,3.0,14.0,10.0,1.0,0.0,0.0,1.0,12.694890865982057
3768,ﬁ¬¿Œ,149701550,6200000.0,2.0,53.0,30.0,9.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,17.705586124654232
